artifact_schema_version,artifact_generation_task_id,source_task_id,source_sample_id,source_row_reference,case_label,proxy_metric_id,proof_class,proxy_value,proxy_units,future_label_value,future_label_output_only,no_action_fields_pass,source_allowlist_pass,execution_gap_preserved,overclaim_reject_check_pass
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2170:future_row_index=2172:horizon_ms=1000,basis_positive_clean_context,clean_context_stability_summary,proxy_available_from_public_observation_rows,basis_positive_large|hl_top5_imbalance_positive_small|hl_microprice_minus_mid_positive_small|visible_movement_zero,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2170:future_row_index=2172:horizon_ms=1000,basis_positive_clean_context,public_book_post_only_feasibility_proxy,proxy_available_with_strict_caveat,public_book_feasible_proxy_aligned_or_neutral,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2170:future_row_index=2172:horizon_ms=1000,basis_positive_clean_context,queue_priority_public_depth_proxy,proxy_available_with_strict_caveat,public_depth_diagnostic_fresh_no_queue_proof,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2170:future_row_index=2172:horizon_ms=1000,basis_positive_clean_context,spread_capture_fee_rebate_proxy,proxy_available_with_strict_caveat,7.5000,ticks_hypothetical,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2170:future_row_index=2172:horizon_ms=1000,basis_positive_clean_context,touch_proximity_opportunity_proxy,proxy_available_with_strict_caveat,wide_spread_waiting_opportunity_proxy,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2171:future_row_index=2174:horizon_ms=1000,basis_positive_clean_context,adverse_move_after_hypothetical_passive_quote,proxy_available_from_public_observation_rows,10,ticks_output_label_only,10,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2171:future_row_index=2174:horizon_ms=1000,basis_positive_clean_context,clean_context_stability_summary,proxy_available_from_public_observation_rows,basis_positive_large|hl_top5_imbalance_positive_small|hl_microprice_minus_mid_positive_small|visible_movement_zero,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2171:future_row_index=2174:horizon_ms=1000,basis_positive_clean_context,public_book_post_only_feasibility_proxy,proxy_available_with_strict_caveat,public_book_feasible_proxy_aligned_or_neutral,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2171:future_row_index=2174:horizon_ms=1000,basis_positive_clean_context,queue_priority_public_depth_proxy,proxy_available_with_strict_caveat,public_depth_diagnostic_fresh_no_queue_proof,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2171:future_row_index=2174:horizon_ms=1000,basis_positive_clean_context,spread_capture_fee_rebate_proxy,proxy_available_with_strict_caveat,7.5000,ticks_hypothetical,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2171:future_row_index=2174:horizon_ms=1000,basis_positive_clean_context,touch_proximity_opportunity_proxy,proxy_available_with_strict_caveat,wide_spread_waiting_opportunity_proxy,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2172:future_row_index=2174:horizon_ms=1000,basis_positive_clean_context,adverse_move_after_hypothetical_passive_quote,proxy_available_from_public_observation_rows,10,ticks_output_label_only,10,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2172:future_row_index=2174:horizon_ms=1000,basis_positive_clean_context,clean_context_stability_summary,proxy_available_from_public_observation_rows,basis_positive_large|hl_top5_imbalance_positive_small|hl_microprice_minus_mid_positive_small|visible_movement_zero,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2172:future_row_index=2174:horizon_ms=1000,basis_positive_clean_context,public_book_post_only_feasibility_proxy,proxy_available_with_strict_caveat,public_book_feasible_proxy_aligned_or_neutral,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2172:future_row_index=2174:horizon_ms=1000,basis_positive_clean_context,queue_priority_public_depth_proxy,proxy_available_with_strict_caveat,public_depth_diagnostic_fresh_no_queue_proof,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2172:future_row_index=2174:horizon_ms=1000,basis_positive_clean_context,spread_capture_fee_rebate_proxy,proxy_available_with_strict_caveat,7.5000,ticks_hypothetical,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2172:future_row_index=2174:horizon_ms=1000,basis_positive_clean_context,touch_proximity_opportunity_proxy,proxy_available_with_strict_caveat,wide_spread_waiting_opportunity_proxy,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2173:future_row_index=2175:horizon_ms=1000,basis_positive_clean_context,adverse_move_after_hypothetical_passive_quote,proxy_available_from_public_observation_rows,70,ticks_output_label_only,70,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2173:future_row_index=2175:horizon_ms=1000,basis_positive_clean_context,clean_context_stability_summary,proxy_available_from_public_observation_rows,basis_positive_large|hl_top5_imbalance_positive_small|hl_microprice_minus_mid_positive_small|visible_movement_zero,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2173:future_row_index=2175:horizon_ms=1000,basis_positive_clean_context,public_book_post_only_feasibility_proxy,proxy_available_with_strict_caveat,public_book_feasible_proxy_aligned_or_neutral,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2173:future_row_index=2175:horizon_ms=1000,basis_positive_clean_context,queue_priority_public_depth_proxy,proxy_available_with_strict_caveat,public_depth_diagnostic_fresh_no_queue_proof,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2173:future_row_index=2175:horizon_ms=1000,basis_positive_clean_context,spread_capture_fee_rebate_proxy,proxy_available_with_strict_caveat,7.5000,ticks_hypothetical,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2173:future_row_index=2175:horizon_ms=1000,basis_positive_clean_context,touch_proximity_opportunity_proxy,proxy_available_with_strict_caveat,wide_spread_waiting_opportunity_proxy,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2174:future_row_index=2176:horizon_ms=1000,basis_positive_clean_context,adverse_move_after_hypothetical_passive_quote,proxy_available_from_public_observation_rows,60,ticks_output_label_only,60,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2174:future_row_index=2176:horizon_ms=1000,basis_positive_clean_context,clean_context_stability_summary,proxy_available_from_public_observation_rows,basis_positive_medium|hl_top5_imbalance_positive_small|hl_microprice_minus_mid_positive_small|visible_movement_zero,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2174:future_row_index=2176:horizon_ms=1000,basis_positive_clean_context,public_book_post_only_feasibility_proxy,proxy_available_with_strict_caveat,public_book_feasible_proxy_aligned_or_neutral,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2174:future_row_index=2176:horizon_ms=1000,basis_positive_clean_context,queue_priority_public_depth_proxy,proxy_available_with_strict_caveat,public_depth_diagnostic_fresh_no_queue_proof,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2174:future_row_index=2176:horizon_ms=1000,basis_positive_clean_context,spread_capture_fee_rebate_proxy,proxy_available_with_strict_caveat,7.5000,ticks_hypothetical,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2174:future_row_index=2176:horizon_ms=1000,basis_positive_clean_context,touch_proximity_opportunity_proxy,proxy_available_with_strict_caveat,wide_spread_waiting_opportunity_proxy,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2309:future_row_index=2311:horizon_ms=1000,basis_positive_clean_context,adverse_move_after_hypothetical_passive_quote,proxy_available_from_public_observation_rows,200,ticks_output_label_only,200,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2309:future_row_index=2311:horizon_ms=1000,basis_positive_clean_context,clean_context_stability_summary,proxy_available_from_public_observation_rows,basis_positive_large|hl_top5_imbalance_positive_small|hl_microprice_minus_mid_positive_small|visible_movement_zero,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2309:future_row_index=2311:horizon_ms=1000,basis_positive_clean_context,public_book_post_only_feasibility_proxy,proxy_available_with_strict_caveat,public_book_feasible_proxy_aligned_or_neutral,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2309:future_row_index=2311:horizon_ms=1000,basis_positive_clean_context,queue_priority_public_depth_proxy,proxy_available_with_strict_caveat,public_depth_diagnostic_fresh_no_queue_proof,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2309:future_row_index=2311:horizon_ms=1000,basis_positive_clean_context,spread_capture_fee_rebate_proxy,proxy_available_with_strict_caveat,7.5000,ticks_hypothetical,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2309:future_row_index=2311:horizon_ms=1000,basis_positive_clean_context,touch_proximity_opportunity_proxy,proxy_available_with_strict_caveat,wide_spread_waiting_opportunity_proxy,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2359:future_row_index=2361:horizon_ms=1000,basis_positive_clean_context,adverse_move_after_hypothetical_passive_quote,proxy_available_from_public_observation_rows,20,ticks_output_label_only,20,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2359:future_row_index=2361:horizon_ms=1000,basis_positive_clean_context,clean_context_stability_summary,proxy_available_from_public_observation_rows,basis_positive_large|hl_top5_imbalance_positive_small|hl_microprice_minus_mid_positive_small|visible_movement_zero,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2359:future_row_index=2361:horizon_ms=1000,basis_positive_clean_context,public_book_post_only_feasibility_proxy,proxy_available_with_strict_caveat,public_book_feasible_proxy_aligned_or_neutral,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2359:future_row_index=2361:horizon_ms=1000,basis_positive_clean_context,queue_priority_public_depth_proxy,proxy_available_with_strict_caveat,public_depth_diagnostic_fresh_no_queue_proof,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2359:future_row_index=2361:horizon_ms=1000,basis_positive_clean_context,spread_capture_fee_rebate_proxy,proxy_available_with_strict_caveat,7.5000,ticks_hypothetical,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2359:future_row_index=2361:horizon_ms=1000,basis_positive_clean_context,touch_proximity_opportunity_proxy,proxy_available_with_strict_caveat,wide_spread_waiting_opportunity_proxy,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2404:future_row_index=2407:horizon_ms=1000,basis_positive_clean_context,adverse_move_after_hypothetical_passive_quote,proxy_available_from_public_observation_rows,-40,ticks_output_label_only,-40,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2404:future_row_index=2407:horizon_ms=1000,basis_positive_clean_context,clean_context_stability_summary,proxy_available_from_public_observation_rows,basis_positive_large|hl_top5_imbalance_positive_small|hl_microprice_minus_mid_positive_small|visible_movement_zero,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2404:future_row_index=2407:horizon_ms=1000,basis_positive_clean_context,public_book_post_only_feasibility_proxy,proxy_available_with_strict_caveat,public_book_feasible_proxy_aligned_or_neutral,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2404:future_row_index=2407:horizon_ms=1000,basis_positive_clean_context,queue_priority_public_depth_proxy,proxy_available_with_strict_caveat,public_depth_diagnostic_fresh_no_queue_proof,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2404:future_row_index=2407:horizon_ms=1000,basis_positive_clean_context,spread_capture_fee_rebate_proxy,proxy_available_with_strict_caveat,7.5000,ticks_hypothetical,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2404:future_row_index=2407:horizon_ms=1000,basis_positive_clean_context,touch_proximity_opportunity_proxy,proxy_available_with_strict_caveat,wide_spread_waiting_opportunity_proxy,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2518:future_row_index=2521:horizon_ms=1000,basis_positive_clean_context,adverse_move_after_hypothetical_passive_quote,proxy_available_from_public_observation_rows,120,ticks_output_label_only,120,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2518:future_row_index=2521:horizon_ms=1000,basis_positive_clean_context,clean_context_stability_summary,proxy_available_from_public_observation_rows,basis_positive_large|hl_top5_imbalance_positive_small|hl_microprice_minus_mid_positive_small|visible_movement_zero,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2518:future_row_index=2521:horizon_ms=1000,basis_positive_clean_context,public_book_post_only_feasibility_proxy,proxy_available_with_strict_caveat,public_book_feasible_proxy_aligned_or_neutral,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2518:future_row_index=2521:horizon_ms=1000,basis_positive_clean_context,queue_priority_public_depth_proxy,proxy_available_with_strict_caveat,public_depth_diagnostic_fresh_no_queue_proof,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2518:future_row_index=2521:horizon_ms=1000,basis_positive_clean_context,spread_capture_fee_rebate_proxy,proxy_available_with_strict_caveat,7.5000,ticks_hypothetical,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2518:future_row_index=2521:horizon_ms=1000,basis_positive_clean_context,touch_proximity_opportunity_proxy,proxy_available_with_strict_caveat,wide_spread_waiting_opportunity_proxy,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2519:future_row_index=2522:horizon_ms=1000,basis_positive_clean_context,adverse_move_after_hypothetical_passive_quote,proxy_available_from_public_observation_rows,130,ticks_output_label_only,130,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2519:future_row_index=2522:horizon_ms=1000,basis_positive_clean_context,clean_context_stability_summary,proxy_available_from_public_observation_rows,basis_positive_large|hl_top5_imbalance_positive_small|hl_microprice_minus_mid_positive_small|visible_movement_zero,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2519:future_row_index=2522:horizon_ms=1000,basis_positive_clean_context,public_book_post_only_feasibility_proxy,proxy_available_with_strict_caveat,public_book_feasible_proxy_aligned_or_neutral,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2519:future_row_index=2522:horizon_ms=1000,basis_positive_clean_context,queue_priority_public_depth_proxy,proxy_available_with_strict_caveat,public_depth_diagnostic_fresh_no_queue_proof,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2519:future_row_index=2522:horizon_ms=1000,basis_positive_clean_context,spread_capture_fee_rebate_proxy,proxy_available_with_strict_caveat,7.5000,ticks_hypothetical,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2519:future_row_index=2522:horizon_ms=1000,basis_positive_clean_context,touch_proximity_opportunity_proxy,proxy_available_with_strict_caveat,wide_spread_waiting_opportunity_proxy,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2520:future_row_index=2522:horizon_ms=1000,basis_positive_clean_context,adverse_move_after_hypothetical_passive_quote,proxy_available_from_public_observation_rows,20,ticks_output_label_only,20,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2520:future_row_index=2522:horizon_ms=1000,basis_positive_clean_context,clean_context_stability_summary,proxy_available_from_public_observation_rows,basis_positive_medium|hl_top5_imbalance_positive_small|hl_microprice_minus_mid_positive_small|visible_movement_zero,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2520:future_row_index=2522:horizon_ms=1000,basis_positive_clean_context,public_book_post_only_feasibility_proxy,proxy_available_with_strict_caveat,public_book_feasible_proxy_aligned_or_neutral,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2520:future_row_index=2522:horizon_ms=1000,basis_positive_clean_context,queue_priority_public_depth_proxy,proxy_available_with_strict_caveat,public_depth_diagnostic_fresh_no_queue_proof,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2520:future_row_index=2522:horizon_ms=1000,basis_positive_clean_context,spread_capture_fee_rebate_proxy,proxy_available_with_strict_caveat,7.5000,ticks_hypothetical,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2520:future_row_index=2522:horizon_ms=1000,basis_positive_clean_context,touch_proximity_opportunity_proxy,proxy_available_with_strict_caveat,wide_spread_waiting_opportunity_proxy,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2521:future_row_index=2523:horizon_ms=1000,basis_positive_clean_context,adverse_move_after_hypothetical_passive_quote,proxy_available_from_public_observation_rows,40,ticks_output_label_only,40,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2521:future_row_index=2523:horizon_ms=1000,basis_positive_clean_context,clean_context_stability_summary,proxy_available_from_public_observation_rows,basis_positive_medium|hl_top5_imbalance_positive_small|hl_microprice_minus_mid_positive_small|visible_movement_zero,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2521:future_row_index=2523:horizon_ms=1000,basis_positive_clean_context,public_book_post_only_feasibility_proxy,proxy_available_with_strict_caveat,public_book_feasible_proxy_aligned_or_neutral,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2521:future_row_index=2523:horizon_ms=1000,basis_positive_clean_context,queue_priority_public_depth_proxy,proxy_available_with_strict_caveat,public_depth_diagnostic_fresh_no_queue_proof,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2521:future_row_index=2523:horizon_ms=1000,basis_positive_clean_context,spread_capture_fee_rebate_proxy,proxy_available_with_strict_caveat,7.5000,ticks_hypothetical,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2521:future_row_index=2523:horizon_ms=1000,basis_positive_clean_context,touch_proximity_opportunity_proxy,proxy_available_with_strict_caveat,wide_spread_waiting_opportunity_proxy,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2524:future_row_index=2526:horizon_ms=1000,basis_positive_clean_context,adverse_move_after_hypothetical_passive_quote,proxy_available_from_public_observation_rows,0,ticks_output_label_only,0,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2524:future_row_index=2526:horizon_ms=1000,basis_positive_clean_context,clean_context_stability_summary,proxy_available_from_public_observation_rows,basis_positive_medium|hl_top5_imbalance_positive_small|hl_microprice_minus_mid_positive_small|visible_movement_zero,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2524:future_row_index=2526:horizon_ms=1000,basis_positive_clean_context,public_book_post_only_feasibility_proxy,proxy_available_with_strict_caveat,public_book_feasible_proxy_aligned_or_neutral,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2524:future_row_index=2526:horizon_ms=1000,basis_positive_clean_context,queue_priority_public_depth_proxy,proxy_available_with_strict_caveat,public_depth_diagnostic_fresh_no_queue_proof,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2524:future_row_index=2526:horizon_ms=1000,basis_positive_clean_context,spread_capture_fee_rebate_proxy,proxy_available_with_strict_caveat,7.5000,ticks_hypothetical,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2524:future_row_index=2526:horizon_ms=1000,basis_positive_clean_context,touch_proximity_opportunity_proxy,proxy_available_with_strict_caveat,wide_spread_waiting_opportunity_proxy,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2525:future_row_index=2527:horizon_ms=1000,basis_positive_clean_context,adverse_move_after_hypothetical_passive_quote,proxy_available_from_public_observation_rows,0,ticks_output_label_only,0,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2525:future_row_index=2527:horizon_ms=1000,basis_positive_clean_context,clean_context_stability_summary,proxy_available_from_public_observation_rows,basis_positive_medium|hl_top5_imbalance_positive_small|hl_microprice_minus_mid_positive_small|visible_movement_zero,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2525:future_row_index=2527:horizon_ms=1000,basis_positive_clean_context,public_book_post_only_feasibility_proxy,proxy_available_with_strict_caveat,public_book_feasible_proxy_aligned_or_neutral,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2525:future_row_index=2527:horizon_ms=1000,basis_positive_clean_context,queue_priority_public_depth_proxy,proxy_available_with_strict_caveat,public_depth_diagnostic_fresh_no_queue_proof,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2525:future_row_index=2527:horizon_ms=1000,basis_positive_clean_context,spread_capture_fee_rebate_proxy,proxy_available_with_strict_caveat,7.5000,ticks_hypothetical,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2525:future_row_index=2527:horizon_ms=1000,basis_positive_clean_context,touch_proximity_opportunity_proxy,proxy_available_with_strict_caveat,wide_spread_waiting_opportunity_proxy,category,,True,True,True,True,True
basis_positive_maker_viability_proxy_v1,0609T010,0609T008,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=2526:future_row_index=2529:horizon_ms=1000,basis_positive_clean_context,adverse_move_after_hypothetical_passive_quote,proxy_available_from_public_observation_rows,0,ticks_output_label_only,0,True,True,True,True,True
