event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,candidate_age_seconds_at_eval,side,quote_px,bid,ask,spread_ticks,order_size_btc,same_side_top_qty_btc,same_side_top_order_count,top_depth_multiple_of_order,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,quality_bucket,dynamic_size_btc,allowed,skip_reason,bbo_history_count,bbo_history_span_ms,last_l2_age_ms,same_touch_bbo_count,bbo_history_status,freshness_source,touch_stability_ms,last_touch_change_ms,previous_top_qty,current_top_qty,reset_qty_delta,previous_order_count,current_order_count,reset_order_count_delta,top_reset_status,top_reset_reason,fresh_touch_evidence_status,fresh_touch_evidence_reason,fresh_touch_block_reason,queue_reset_block_reason,local_receive_ordering_status,exchange_time_ordering_status,inference_scope
43,trades,1784122348282,1784122348635635350,0.353718,buy,65399,65399,65400,1,0.005,29.1625,113,5832.5,9,0,0,0,29.1675,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,21,10973,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122348282,,29.1625,,,113,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
44,trades,1784122348339,1784122348635815990,0.296886,buy,65399,65399,65400,1,0.005,29.1625,113,5832.5,10,0,0,0,29.1675,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,21,10973,57,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,57,1784122348282,,29.1625,,,113,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
45,trades,1784122348406,1784122348635972251,0.230042,buy,65399,65399,65400,1,0.005,29.1625,113,5832.5,11,0.01355,0,0.01355,29.1675,0.0004645581554812719636581811948,touched_quote_without_depletion,,0.00338,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,21,10973,124,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,124,1784122348282,,29.1625,,,113,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
46,trades,1784122348610,1784122348833119657,0.223305,buy,65399,65399,65400,1,0.005,29.1625,113,5832.5,12,0.01355,0,0.01355,29.1675,0.0004645581554812719636581811948,touched_quote_without_depletion,,0.00338,False,missing_same_side_strict_through_support,21,10973,328,1,same_touch_stable_enough,real_bbo_history_touch_stability,328,1784122348282,,29.1625,,,113,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
47,trades,1784122348681,1784122348962702708,0.281908,buy,65399,65399,65400,1,0.005,29.1625,113,5832.5,13,0.01355,0,0.01355,29.1675,0.0004645581554812719636581811948,touched_quote_without_depletion,,0.00338,False,missing_same_side_strict_through_support,21,10973,399,1,same_touch_stable_enough,real_bbo_history_touch_stability,399,1784122348282,,29.1625,,,113,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
48,trades,1784122348744,1784122348963110458,0.219223,buy,65399,65399,65400,1,0.005,29.1625,113,5832.5,14,0.02901,0,0.02901,29.1675,0.0009946001542813062483929030599,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,21,10973,462,1,same_touch_stable_enough,real_bbo_history_touch_stability,462,1784122348282,,29.1625,,,113,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
49,l2Book,1784122348879,1784122349252220907,0.373425,buy,65400,65400,65404,4,0.005,11.12991,71,2225.982,14,0,0.02901,0.02901,11.13491,0.002605319665807806259772193938,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,22,11570,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122348879,,11.12991,,,71,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
50,trades,1784122348879,1784122349252972589,0.374109,buy,65400,65400,65404,4,0.005,11.12991,71,2225.982,27,0,0.02901,0.02901,11.13491,0.002605319665807806259772193938,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,22,11570,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122348879,,11.12991,,,71,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
51,trades,1784122349009,1784122349348729385,0.339951,buy,65400,65400,65404,4,0.005,11.12991,71,2225.982,30,0,0.02901,0.02901,11.13491,0.002605319665807806259772193938,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,22,11570,130,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,130,1784122348879,,11.12991,,,71,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
52,trades,1784122349149,1784122349453518387,0.304763,buy,65400,65400,65404,4,0.005,11.12991,71,2225.982,31,0,0.02901,0.02901,11.13491,0.002605319665807806259772193938,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,22,11570,270,1,same_touch_stable_enough,real_bbo_history_touch_stability,270,1784122348879,,11.12991,,,71,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
53,l2Book,1784122349418,1784122350056730017,0.638954,buy,65403,65403,65404,1,0.005,10.31216,61,2062.432,31,0,0.02901,0.02901,10.31716,0.00281182030713878625513222631,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,23,12109,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122349418,,10.31216,,,61,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
54,trades,1784122349547,1784122350057156153,0.510284,buy,65403,65403,65404,1,0.005,10.31216,61,2062.432,32,0.001,0.02901,0.03001,10.31716,0.002908746205351084988504588472,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,23,12109,129,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,129,1784122349418,,10.31216,,,61,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
55,trades,1784122349786,1784122350057791895,0.271915,buy,65403,65403,65404,1,0.005,10.31216,61,2062.432,46,0.219,0.02901,0.24801,10.31716,0.02403859201563220886367953972,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,23,12109,368,1,same_touch_stable_enough,real_bbo_history_touch_stability,368,1784122349418,,10.31216,,,61,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
56,trades,1784122349884,1784122350181949063,0.298179,buy,65403,65403,65404,1,0.005,10.31216,61,2062.432,48,0.219,0.02901,0.24801,10.31716,0.02403859201563220886367953972,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,23,12109,466,1,same_touch_stable_enough,real_bbo_history_touch_stability,466,1784122349418,,10.31216,,,61,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
57,l2Book,1784122349926,1784122350235154193,0.309428,buy,65409,65409,65410,1,0.005,12.46145,76,2492.29,48,0.04953,0.24801,0.29754,12.46645,0.02386725972510217423564848052,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,24,12617,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122349926,,12.46145,,,76,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
58,trades,1784122350017,1784122350291383829,0.27463,buy,65409,65409,65410,1,0.005,12.46145,76,2492.29,49,0.05089,0.24801,0.2989,12.46645,0.02397635253019103273185229155,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,24,12617,91,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,91,1784122349926,,12.46145,,,76,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
59,l2Book,1784122350481,1784122350769914013,0.289157,buy,65409,65409,65410,1,0.005,12.66656,66,2533.312,47,0.05089,0.24801,0.2989,12.67156,0.0235882559053502489038445148,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,25,13172,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,555,1784122349926,12.46145,12.66656,0.20511,76,66,-10,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
60,l2Book,1784122351066,1784122351385964516,0.320224,buy,65409,65409,65410,1,0.005,0.66302,12,132.604,43,0.05089,0.24801,0.2989,0.66802,0.4474416933624741774198377294,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,26,13757,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,1140,1784122349926,12.66656,0.66302,-12.00354,76,12,-64,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
61,trades,1784122351223,1784122351512997900,0.290269,buy,65409,65409,65410,1,0.005,0.66302,12,132.604,47,0.05335,0.24801,0.30136,0.66802,0.451124217837789287745875872,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,26,13757,157,3,same_touch_stable_enough,real_bbo_history_touch_stability,1297,1784122349926,12.66656,0.66302,-12.00354,76,12,-64,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
62,l2Book,1784122351539,1784122351817338451,0.27861,buy,65409,65409,65410,1,0.005,2.95891,20,591.782,43,0.05335,0.23446,0.28781,2.96391,0.09710483786619701677851216805,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,27,14230,0,4,same_touch_stable_enough,real_bbo_history_touch_stability,1613,1784122349926,12.66656,2.95891,-9.70765,76,20,-56,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
63,trades,1784122352033,1784122352353144810,0.320386,buy,65409,65409,65410,1,0.005,2.95891,20,591.782,25,0.05335,0.219,0.27235,2.96391,0.09188875505666501344507761707,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,27,14230,494,4,same_touch_stable_enough,real_bbo_history_touch_stability,2107,1784122349926,12.66656,2.95891,-9.70765,76,20,-56,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
64,l2Book,1784122352100,1784122352423183474,0.323454,buy,65409,65409,65410,1,0.005,3.7089,31,741.78,25,0.05335,0.219,0.27235,3.7139,0.07333261531005142841756643959,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,28,14791,0,5,same_touch_stable_enough,real_bbo_history_touch_stability,2174,1784122349926,12.66656,3.7089,-8.95766,76,31,-45,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
65,trades,1784122352238,1784122352518600190,0.280866,buy,65409,65409,65410,1,0.005,3.7089,31,741.78,25,0.05335,0.219,0.27235,3.7139,0.07333261531005142841756643959,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,28,14791,138,5,same_touch_stable_enough,real_bbo_history_touch_stability,2312,1784122349926,12.66656,3.7089,-8.95766,76,31,-45,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
66,trades,1784122352301,1784122352519077650,0.218214,buy,65409,65409,65410,1,0.005,3.7089,31,741.78,26,0.05353,0.219,0.27253,3.7139,0.07338108188158001023183176715,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,28,14791,201,5,same_touch_stable_enough,real_bbo_history_touch_stability,2375,1784122349926,12.66656,3.7089,-8.95766,76,31,-45,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
67,l2Book,1784122352637,1784122352937463445,0.300776,buy,65409,65409,65410,1,0.005,2.94756,24,589.512,25,0.05353,0.218,0.27153,2.95256,0.09196426152220445985856341615,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,29,15328,0,6,same_touch_stable_enough,real_bbo_history_touch_stability,2711,1784122349926,12.66656,2.94756,-9.719,76,24,-52,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
68,l2Book,1784122353151,1784122353426268784,0.27558,buy,65409,65409,65410,1,0.005,6.51371,39,1302.742,8,0.00264,0,0.00264,6.51871,0.0004049881034744604377246418386,touched_quote_without_depletion,,0.00066,False,missing_same_side_strict_through_support,30,15842,0,7,same_touch_stable_enough,real_bbo_history_touch_stability,3225,1784122349926,12.66656,6.51371,-6.15285,76,39,-37,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
69,l2Book,1784122353658,1784122353968147222,0.310399,buy,65409,65409,65410,1,0.005,5.46875,36,1093.75,8,0.00264,0,0.00264,5.47375,0.0004823018954099109385704498744,touched_quote_without_depletion,,0.00066,False,missing_same_side_strict_through_support,31,16349,0,8,same_touch_stable_enough,real_bbo_history_touch_stability,3732,1784122349926,12.66656,5.46875,-7.19781,76,36,-40,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
