schema_version,task_id,sample_sequence,monotonic_ns,audit_utc_ns,server_time_ms,best_bid,best_ask,mid_price
skhynix_c6in_latency_v2,0822T002,1433,591266308415800,1787450989995726754,1787450989776,1251.1,1251.3,1251.2
skhynix_c6in_latency_v2,0822T002,1434,591266878678555,1787450990565989422,1787450990313,1251.1,1251.3,1251.2
skhynix_c6in_latency_v2,0822T002,1435,591267430222387,1787450991117533607,1787450990850,1251.1,1251.3,1251.2
skhynix_c6in_latency_v2,0822T002,1436,591267900882890,1787450991588193841,1787450991373,1251.1,1251.2,1251.15
skhynix_c6in_latency_v2,0822T002,1437,591268465926871,1787450992153237437,1787450991921,1251.1,1251.2,1251.15
skhynix_c6in_latency_v2,0822T002,1438,591269019716408,1787450992707026967,1787450992469,1251.2,1251.3,1251.25
skhynix_c6in_latency_v2,0822T002,1439,591269554220015,1787450993241531004,1787450992987,1251.2,1251.3,1251.25
skhynix_c6in_latency_v2,0822T002,1440,591270096296243,1787450993783607827,1787450993536,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1441,591270720616228,1787450994407927117,1787450994139,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1442,591271251625850,1787450994938936764,1787450994694,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1443,591271783516847,1787450995470828070,1787450995214,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1444,591272306438514,1787450995993749912,1787450995752,1251.3,1251.5,1251.4
skhynix_c6in_latency_v2,0822T002,1445,591272923447169,1787450996610757877,1787450996304,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1446,591273537532534,1787450997224843877,1787450996910,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1447,591274001790246,1787450997689101262,1787450997440,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1448,591274523303417,1787450998210614672,1787450997964,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1449,591275117571889,1787450998804883538,1787450998525,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1450,591275711599128,1787450999398910495,1787450999128,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1451,591276134865378,1787450999822176065,1787450999608,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1452,591276781992450,1787451000469303642,1787451000189,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1453,591277274888061,1787451000962199295,1787451000674,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1454,591277739644517,1787451001426955666,1787451001192,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1455,591278381403043,1787451002068713481,1787451001741,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1456,591278856104150,1787451002543415087,1787451002274,1251.3,1251.5,1251.4
skhynix_c6in_latency_v2,0822T002,1457,591279453063129,1787451003140374397,1787451002791,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1458,591279915932782,1787451003603243604,1787451003345,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1459,591280511964912,1787451004199275857,1787451003887,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1460,591281008116727,1787451004695427932,1787451004402,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1461,591281494041768,1787451005181352672,1787451004936,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1462,591282090781538,1787451005778092448,1787451005499,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1463,591282672354949,1787451006359665623,1787451006010,1251.4,1251.5,1251.45
